-74.42904,40.76177,"Young Field _00lx","Young Field"
-74.43126,40.75899,"The Forest Reserve _00ly","The Forest Reserve"
-72.90344,41.3551,"Bassett Park _00lz","Bassett Park"
-72.93705,41.27621,"Bayview Park _00m4","Bayview Park"
-72.9276,41.28426,"Bayview Park _00m5","Bayview Park"
-73.18539,41.2551,"Beach Memorial Park _00m6","Beach Memorial Park"
-74.2282,40.09706,"Italian Garden _00ma","Italian Garden"
-74.22848,40.09623,"Japanese Garden _00mb","Japanese Garden"
-74.22737,40.09539,"Sunken Garden _00md","Sunken Garden"
-74.22653,40.09595,"Formal Garden _00me","Formal Garden"
-74.16098,40.91899,"Barbour's Park _00mj","Barbour's Park"
-74.27015,40.90677,"Pequannock River Park _00n3","Pequannock River Park"
-74.12264,40.85621,"Armory Park _00ml","Armory Park"
-74.25654,40.91065,"North Cove Park _00n1","North Cove Park"
-74.17181,40.94454,"Prospect Park _00mn","Prospect Park"
-74.18098,40.91704,"Great Falls Park _00mo","Great Falls Park"
-74.18153,40.91871,"Hinchcliffe Stadium _00mp","Hinchcliffe Stadium"
-74.15153,40.88204,"Clifton Stadium _00mq","Clifton Stadium"
-74.13848,40.85066,"Veterans Memorial Park _00mr","Veterans Memorial Park"
-73.18095,41.21149,"Beardsley Park _00ms","Beardsley Park"
-74.23904,40.92927,"McDonald Drive Park _00mu","McDonald Drive Park"
-74.19542,40.8976,"Memorial Park _00mv","Memorial Park"
-74.13153,40.88343,"Nash Park _00mw","Nash Park"
-74.22487,40.92732,"Lance Corporal Ralph Valt Park _00mx","Lance Corporal Ralph Valt Memorial Park"
-74.26654,40.98704,"Charles Kurzius Memorial Park _00my","Charles A Kurzius Memorial Park"
-74.26209,40.98176,"Linden Road Park _00mz","Linden Road Park"
-74.18153,40.91371,"New Bridge Landing Hist Park _00od","New Bridge Landing Historic Park"
-74.15959,40.92454,"Rigley's Park _00mk","Rigley's Park"
-74.29292,40.59733,"Stein Field _00pv","Stein Field"
-74.04542,40.93343,"Bergen County Zoological Park _00ob","Bergen County Zoological Park"
-74.23098,40.65177,"Hagedau Park _00pi","Hagedau Park"
-74.23487,40.65121,"Fifth Ward Park _00pj","Fifth Ward Park"
-74.22598,40.64871,"Bacheller Avenue Park _00pk","Bacheller Avenue Park"
-74.2207,40.64371,"Eighth Ward Park _00pl","Eighth Ward Park"
-74.22181,40.64399,"McGillvray Park _00pm","McGillvray Park"
-74.24126,40.64733,"Peach Orchard Park _00pn","Peach Orchard Park"
-74.2207,40.65844,"Caldwell Park _00po","Caldwell Park"
-74.28015,40.59844,"Brennan Field _00pp","Brennan Field"
-74.25653,40.60594,"Flannagan Field _00pq","Flannagan Field"
-74.26515,40.59705,"Howard Field _00pr","Howard Field"
-74.27348,40.59649,"Madden Field _00ps","Madden Field"
-74.20431,40.65677,"O'Brien Park _00pg","O'Brien Park"
-74.28765,40.60399,"Roosevelt Field _00pu","Roosevelt Field"
-74.19931,40.66621,"Walker Park _00pf","Walker Park"
-74.28098,40.61066,"Veteran's Field _00pw","Veteran's Field"
-74.20987,40.64677,"Drotar Field _00px","Drotar Field"
-74.2007,40.85871,"Sprague Field _00py","Sprague Field"
-74.19876,40.85982,"Alumni Green _00pz","Alumni Green"
